%FrameNumber	Time	X	Y   Z	Rx  Ry    Rz	
183	51.83	7.72545502	 0.0	-0.01474048	0.00000000	2.91968302	 0.0
184	51.84	7.72550812	 0.0	-0.01491488	0.00000000	2.90515552	 0.0
185	51.85	7.72555755	 0.0	-0.01510235	0.00000000	2.89060870	 0.0
186	51.86	7.72560273	 0.0	-0.01530267	0.00000000	2.87606606	 0.0
187	51.87	7.72564308	 0.0	-0.01551561	0.00000000	2.86154909	 0.0
188	51.88	7.72567799	 0.0	-0.01574089	0.00000000	2.84707921	 0.0
189	51.89	7.72570687	 0.0	-0.01597822	0.00000000	2.83267788	 0.0
190	51.90	7.72572915	 0.0	-0.01622727	0.00000000	2.81836626	 0.0
191	51.91	7.72574423	 0.0	-0.01648767	0.00000000	2.80416496	 0.0
192	51.92	7.72575156	 0.0	-0.01675902	0.00000000	2.79009574	 0.0
193	51.93	7.72575058	 0.0	-0.01704092	0.00000000	2.77618185	 0.0
194	51.94	7.72574076	 0.0	-0.01733292	0.00000000	2.76244962	 0.0
195	51.95	7.72572159	 0.0	-0.01763458	0.00000000	2.74892659	 0.0
196	51.96	7.72569258	 0.0	-0.01794539	0.00000000	2.73564139	 0.0
197	51.97	7.72565324	 0.0	-0.01826484	0.00000000	2.72262218	 0.0
198	51.98	7.72560308	 0.0	-0.01859240	0.00000000	2.70989629	 0.0
199	51.99	7.72554164	 0.0	-0.01892749	0.00000000	2.69749047	 0.0
200	52.00	7.72546844	 0.0	-0.01926954	0.00000000	2.68543082	 0.0
201	52.01	7.72538302	 0.0	-0.01961794	0.00000000	2.67374213	 0.0
202	52.02	7.72528494	 0.0	-0.01997207	0.00000000	2.66244828	 0.0
203	52.03	7.72517375	 0.0	-0.02033128	0.00000000	2.65157172	 0.0
204	52.04	7.72504900	 0.0	-0.02069491	0.00000000	2.64113437	 0.0
205	52.05	7.72491030	 0.0	-0.02106230	0.00000000	2.63115772	 0.0
206	52.06	7.72475724	 0.0	-0.02143274	0.00000000	2.62166145	 0.0
207	52.07	7.72458945	 0.0	-0.02180553	0.00000000	2.61266193	 0.0
208	52.08	7.72440662	 0.0	-0.02217996	0.00000000	2.60417782	 0.0
209	52.09	7.72420843	 0.0	-0.02255530	0.00000000	2.59622634	 0.0
210	52.10	7.72399463	 0.0	-0.02293080	0.00000000	2.58882476	 0.0
211	52.11	7.72376494	 0.0	-0.02330572	0.00000000	2.58198932	 0.0
212	52.12	7.72351916	 0.0	-0.02367930	0.00000000	2.57573454	 0.0
213	52.13	7.72325709	 0.0	-0.02405078	0.00000000	2.57007430	 0.0
214	52.14	7.72297857	 0.0	-0.02441941	0.00000000	2.56502202	 0.0
215	52.15	7.72268348	 0.0	-0.02478441	0.00000000	2.56059064	 0.0
216	52.16	7.72237170	 0.0	-0.02514500	0.00000000	2.55679236	 0.0
217	52.17	7.72204319	 0.0	-0.02550040	0.00000000	2.55363832	 0.0
218	52.18	7.72169792	 0.0	-0.02584986	0.00000000	2.55113936	 0.0
219	52.19	7.72133591	 0.0	-0.02619261	0.00000000	2.54930490	 0.0
220	52.20	7.72095721	 0.0	-0.02652789	0.00000000	2.54814343	 0.0
221	52.21	7.72056191	 0.0	-0.02685494	0.00000000	2.54766143	 0.0
222	52.22	7.72015015	 0.0	-0.02717302	0.00000000	2.54786427	 0.0
223	52.23	7.71972210	 0.0	-0.02748139	0.00000000	2.54875620	 0.0
224	52.24	7.71927798	 0.0	-0.02777933	0.00000000	2.55034084	 0.0
225	52.25	7.71881803	 0.0	-0.02806611	0.00000000	2.55262105	 0.0
226	52.26	7.71834256	 0.0	-0.02834103	0.00000000	2.55559838	 0.0
227	52.27	7.71785188	 0.0	-0.02860342	0.00000000	2.55927239	 0.0
228	52.28	7.71734636	 0.0	-0.02885260	0.00000000	2.56364125	 0.0
